,nickname,text,score,like,dislike,time,watch_movie
1567,악마의 재능(rjsw****),모든 것이 뒤집어 엎어지는 쾌감과 공포,9,1,0,2018-04-12 22:31:00,0
1568,qazwsx(1994****),이런게 영화지....,9,1,0,2018-04-12 01:15:00,0
1569,zhsh****,재밌음.  독창적이고 세련된것같으면서 촌스러운느낌이 들었음.,8,1,0,2018-04-07 16:32:00,0
1570,kimj****,흥미로운 전개 좋은 캐스팅,8,1,0,2018-04-07 10:24:00,0
1571,Traveler J(capg****),명작..근데 진짜 음청 무서웠음... 설계 오지고요 지리고요...레리꼬요!,8,1,0,2018-03-29 20:48:00,0
1572,황선화(kiki****),곱씹을수록 소름돋는다..,10,1,0,2018-03-22 13:25:00,0
1573,totoro88(jeta****),소름돋는영화 이제까지 보던영화가 아니다  결국 신체적  예술적으로 게다가 인성 면에서도 흑인이        낫다는뜻?,10,1,0,2018-03-15 19:30:00,0
1574,n117****,최고의 영화 두번봐야 제대로 이해됨,10,1,0,2018-03-13 04:58:00,0
1575,jwji****,감독의 재능이 돋보인다 지루할꺼라 생각했는데 숨도 안쉬고 본듯.. 강력추천,10,1,0,2018-03-12 12:08:00,0
1576,도레미파(exit****),"보는 내내 소름이 그냥 쫙. 유령? 연쇄 살인마?,,노노. 이런게 진짜 공포지. 굿 최고!  그 옛날 신장개업이 생각난다.",9,1,0,2018-03-07 03:46:00,0
1577,heajuni(milk****),재밌는데?마지막 통쾌함,10,1,0,2018-03-06 23:02:00,0
1578,alps****,"짜임새 있는 복선들과 풍자, 소름돋는 연기와 장치들,, 잘만들었다",10,1,0,2018-03-06 03:49:00,0
1579,포포(qkrw****),"너무나 정갈하고 정제된 분할, 필요한것만 보여주고 후려쳐내는 씬,영화가 지지부진 하지 않다.짧지만 흥분되는 롤러코스터를 타고온 기분이 든다.",10,1,0,2018-03-04 16:47:00,0
1580,즈나비(trp8****),이래저래 완벽했다...,10,1,0,2018-03-01 23:07:00,0
1581,하늘넝쿨(sioo****),와 진짜 숨도 안쉬고 봤네.. 긴장감 복선 연기력 햐 감탄스럽습니다. 간만에 재미있게 영화 봤네요.,10,1,0,2018-02-25 09:33:00,0
1582,hang****,머야 이거 별점안줬네?? 이건 10점이지,10,1,0,2018-02-24 04:08:00,0
1583,anak****,"익숙한 공식을 따르지만 묘하게 신선하다. 인종차별, 뇌수술, 최면 등 무섭고 잔인한 내용이 독특한 분위기와의 시너지를 일으키는데 정말 환상적이다.",9,1,0,2018-02-17 08:49:00,0
1584,동반자(youj****),기대하고 봤는데 그 기대 이상으로 재미있다,10,1,0,2018-02-17 05:22:00,0
1585,yellow(taur****),볼까말까하다 봤는데 스릴있게 잘 봤음,10,1,0,2018-02-11 15:46:00,0
1586,MyChemicalRomance(leej****),최고의 해외영화입니다,10,1,0,2018-02-07 21:01:00,0
1587,다시(name****),꼭 보세요...진짜 재밌어요. 생각치도 못했어요.. 많은 걸 느끼게 해주는 영화기도 하네여. 신선했어요... 예고편만 볼땐 공포영화인줄...,10,1,0,2018-02-03 23:48:00,0
1588,스타로드S(ksan****),어미어마하네요 ㄷㄷㄷ,10,1,0,2018-02-02 23:55:00,0
1589,핑크팬더(nolj****),첫장면에서 흑인남자 납치하던 흰색 차가 후반 주인공이도망칠때 타던 차였네여.첨부터 복선 지대로에여..장면하나하나가 의미가 있어여..연출대박!!,10,1,0,2018-01-29 17:35:00,0
1590,청년회장임춘식(zd93****),반전에 코미디까지 완벽그자체 사이다를 좋아하는 나로서는 완벽한 수작,10,1,0,2018-01-28 20:42:00,0
1591,숟가락(ldgp****),모든 장면이 의미있다결론: 이상하게도 날 좋아해주는 사람 조심스켈레톤키 라는 영화보고 소름돋았는데 이 영화랑 비슷하다고해서 봄여운?이남으시면 스켈레톤키 라는 영화보세요비슷한데 잼씁니다 분위기도 비슷,10,1,0,2018-01-23 14:14:00,0
1592,goak****,왜 제목이 Get out인지 알겟네 ㅋㅋ,8,1,0,2018-01-17 12:40:00,0
1593,조아름(alm0****),내용의아쉬움빼고 연출이 좋아서 끝까지긴장감있게보았습니다,10,1,0,2018-01-14 00:46:00,0
1594,rushmore38(ckdg****),재밌당 공백 채우기 쨩쨩맨,10,1,0,2018-01-09 10:47:00,0
1595,코스모그래프(qpqp****),요즘들어 영화를 많이보는데 겟아웃 아주 오랜만에 몰입한 좋은영화였습니다?,10,1,0,2018-01-06 12:17:00,0
1596,새우(taew****),난 이런 미친 스릴러가 너무 좋더라,10,1,0,2018-01-03 04:28:00,0
1597,오윤(kwon****),goood so good,10,1,0,2017-12-31 13:50:00,0
1598,강나다라(kang****),"연출, 음악, 연기 전부 다 최고ㅠㅠ",10,1,0,2017-12-31 04:38:00,0
1599,Katia(hsy1****),인간의 참 간사하고도 이기적인 부분을 적나라하게 보여주는 영화가 아닐까.,9,1,0,2017-12-30 11:21:00,0
1600,dal0ju(lhs1****),오랜만에 제대로 된 영화 봤어요. 최고!!!,10,1,0,2017-12-24 17:10:00,0
1601,글쎄(love****),독창적이고 강렬한 느낌,9,1,0,2017-12-17 22:19:00,0
1602,김민섭(ms96****),창의적인 영화  뻔한 영화만 보다가 이거 보니까 진짜 재밌네요.,10,1,0,2017-12-17 21:25:00,0
1603,리브쿤스트(livs****),이야기를 풀어가는 방식 그리고 상상하지 못했던 반전. 몰입감 최고.,10,1,0,2017-12-15 16:47:00,0
1604,afrowang(blin****),이런 공포영화도 이제 한국에서 만들어져야한다..,8,1,0,2017-12-03 19:47:00,0
1605,dntp****,구숫굿굿구좋아요조다하오,7,1,0,2017-12-01 13:39:00,관람객
1606,콩이(lano****),무섭지만 잘 봤습니다 .,8,1,0,2017-11-29 23:21:00,관람객
1607,굿모닝(95je****),예고편보고 결말만 스포일러  들었더니 핵노잼 영화,5,1,0,2017-11-23 11:04:00,0
1608,옴므(homm****),"최근 본 영화 중에 가장 인상 깊게 봤음, 웰메이드 영화",9,1,0,2017-11-21 14:27:00,0
1609,최(penn****),"은근한 공포와 스릴, 그 안에 스며있는 사회의 편견과 부조리. 볼만한 영화였음.",8,1,0,2017-11-17 10:02:00,0
1610,최영균(soul****),흑인이  역시  좋아~~~~,9,1,0,2017-11-14 10:12:00,관람객
1611,c56k****,와 이제서야 봤는데 존잼,10,1,0,2017-11-12 01:52:00,0
1612,lime(yeah****),재밌었다...이번에개봉한 해비데쓰데이에비하면...,9,1,0,2017-11-10 10:49:00,관람객
1613,내야(hami****),킬링~~타임 머신을 타고,7,1,0,2017-11-09 20:40:00,관람객
1614,민향(foxs****),겟아웃..외국영화를 별로안좋아하지만 이건 재밌게봤었네요,8,1,0,2017-11-09 19:29:00,관람객
1615,까망공주(22hy****),깜짝놀라는 반전있는 영화 주인공 연기는대박!!,8,1,0,2017-11-02 11:04:00,관람객
1616,똥고양이(seen****),넘나리 꿀잼 다음에 한번 더봐야딩,9,1,0,2017-11-01 15:09:00,관람객
1617,70ev****,딸아이와 친구가 무섭지만 재미있게 봤고 관람을 추천한 영화,9,1,0,2017-10-31 01:22:00,관람객
1618,프로젝트8(lim5****),신선한 소재라고 생각한다. 후반부 다급하게 마무리하는듯한 내용은 살짝아쉬웠다.,7,1,0,2017-10-25 17:47:00,관람객
1619,아름다운동행(dudv****),좋았습니다. 잘 만든 영화입니다.,9,1,0,2017-10-22 21:51:00,0
1620,엑셀런스(ohmy****),마지막으로 갈수록 얼핏 다른 영화들이 떠오르는...,8,1,0,2017-10-22 01:10:00,관람객
1621,이봉선(jung****),어쩜 누구나 한번쯤 그런 생각 해보지 않았은까,7,1,0,2017-10-21 19:09:00,관람객
1622,sang****,소설적 상상력이 멋지게 구현된걸 보는 것은 아주 즐거움!,8,1,0,2017-10-21 11:08:00,관람객
1623,윤똥재(chri****),꿀잼인데 소름돋아서 8,8,1,0,2017-10-20 20:29:00,관람객
1624,고경림(love****),재밌습니다감명깊은영화입니다,8,1,0,2017-10-20 13:38:00,관람객
1625,현정윤(scaq****),ㅠ보는내내고통스럽...,7,1,0,2017-10-18 12:51:00,관람객
1626,임다정(skyb****),내용이 신박하네요 ㅋㅋ,8,1,0,2017-10-18 09:06:00,관람객
1627,SOLVELY(sol1****),기대했던거 보다는 별루였지만 그래도 꿀잼!,9,1,0,2017-10-16 14:20:00,관람객
1628,리보리보하리보(tkfk****),진짜재밌게본영화..너무소름 ㅜㅜ,9,1,0,2017-10-15 11:57:00,관람객
1629,uj90****,오 재미잇어요 추천합니다!,8,1,0,2017-10-14 10:36:00,관람객
1630,wark****,이상한나라에엘리스 ㅇㅈ,4,1,0,2017-10-14 10:07:00,관람객
1631,gomc****,마지막은 역시 흑형이다,8,1,0,2017-10-14 01:39:00,관람객
1632,쪼옹현(jong****),ㅍ오오얒ㅍ탸츄야쥬탸튜,8,1,0,2017-10-13 14:26:00,관람객
1633,슈내짱(soso****),심리적 압박감과 함께 관객이 뭘 원하는지 아는 영리한 각본. 굿굿,10,1,0,2017-10-10 02:54:00,0
1634,147k****,할머니 할아버지 만수무강하세요,8,1,0,2017-10-08 19:04:00,관람객
1635,ghdr****,영화가 조금 짧은 감은 있지만 강추!,8,1,0,2017-10-08 16:38:00,관람객
1636,kaju****,기대보다 재미있습니다,9,1,0,2017-10-08 16:23:00,관람객
1637,까리한대(wltj****),최근들어본공포영화중엔 나름선방?,8,1,0,2017-10-07 21:39:00,관람객
1638,수경(kyun****),재미있게봤었어요~^^,8,1,0,2017-10-07 09:50:00,관람객
1639,헬코리아(sang****),완전 재밌다 완전 재밌어,10,1,0,2017-10-07 01:11:00,0
1640,xorn****,배우들 연기 쩐다ㅋㅋ.,8,1,0,2017-10-07 00:39:00,0
1641,이화영(reny****),무섭고 살떨림~~~!~!!~,6,1,0,2017-10-06 13:41:00,관람객
1642,dbst****,기대가 컷던안큼 아쉬움도 큰 영화엿닫예고편이너무기대작이엿던가 영화는 마니아쉬웟던 그런영화다,8,1,0,2017-10-06 02:53:00,관람객
1643,gug7****,재미있게잘버봣습니다ㅎㅎ,8,1,0,2017-10-06 00:01:00,관람객
1644,달구(crob****),마지막 추격씬만 자제했다면,9,1,0,2017-10-03 22:21:00,관람객
1645,하이(hyk1****),말이 필요없슴다.. 꼭 보세요ㅠㅜㅠ!!!!,10,1,0,2017-10-03 16:07:00,0
1646,모모네(cluh****),그저 그런영화임~결말이 아쉬움1,5,1,0,2017-10-03 12:46:00,관람객
1647,18(pjy7****),재밌다 재밌다 재밌다 와,5,1,0,2017-10-01 21:47:00,관람객
1648,우운(nwwn****),참 재미있게 봤습니다 나의 점수는요~~!,8,1,0,2017-10-01 01:42:00,관람객
1649,어느멋진날(fine****),기대이상으로 스토리구성도 좋앗구재미잇엇어요..,9,1,0,2017-09-29 15:15:00,관람객
1650,우치콕(dma9****),"흐름을 따라가는 영상 ,. 괜찮은 시나리오",9,1,0,2017-09-29 13:50:00,0
1651,kdk0****,역시 여자를 잘 만나야 되 ~,8,1,0,2017-09-29 11:16:00,관람객
1652,SOLAY(dll5****),별로다 뻔하고 재미없다,7,1,0,2017-09-27 22:06:00,관람객
1653,김예린(dpfl****),예고편이 나왔을때 기대를 많이 한 영화였고 영화를 보고 나서도 실망하지 않고 만족했습니다!,7,1,0,2017-09-27 20:10:00,관람객
1654,dnjs****,진심 ... 놀라긴엄청놀라면서봤네,5,1,0,2017-09-26 23:27:00,관람객
1655,RudeBoy(impa****),재밌다고들하는데 갠적으로 별로네요,5,1,0,2017-09-26 21:28:00,관람객
1656,정은주(amy9****),마지막 반전에 한표 ㅎㅎ,8,1,0,2017-09-25 12:24:00,관람객
1657,킁(sin3****),두번 다시 보고 싶지 않을 끔찍함.,7,1,0,2017-09-25 07:41:00,0
1658,망치 양(tara****),흥미진진한 진행 반전이나 결말은 기대보다 쏘쏘,9,1,0,2017-09-24 17:49:00,관람객
1659,우루룽까꿍(wnsr****),갯어윳 반전의반전 꾸르자미오,8,1,0,2017-09-24 12:19:00,관람객
1660,Parabrahm(egiu****),인간의 생존본능은 몸을 바꿔서라도 살아남으려 애를 쓴다는 것을 묘사한 듯한 영화 같습니다.,9,1,0,2017-09-23 18:42:00,0
1661,노르웨잉여(coco****),마지막 장면에서 공포영화의 클리셰 깨줘서 고맙습니다 ㅠ,9,1,0,2017-09-23 16:39:00,관람객
1662,먹는약(kara****),"인종차별을 소재로한 새로운 호러무비, 놀랍다.",8,1,0,2017-09-22 23:52:00,0
1663,원원(jw50****),소리가 다한 영화입니다. 재밌었습니다.,7,1,0,2017-09-20 15:35:00,관람객
1664,호랑이조련사(buza****),예고편과 시선끌기식 표지가 영화를 망쳐놓은 전형적인 예다. 흑인이 최면당한다는 것부터 이미 영화 90퍼센트 스포한셈. 정말 열받는다,9,1,0,2017-09-20 08:59:00,0
1665,jy05****,잘만들었다 싶어서 찾아보면 5에 3은 블루하우스인듯... 그냥 믿고봐야겠다! 후후,10,1,0,2017-09-19 22:36:00,0
1666,ashley(othe****),깜짝깜짝놀라는재미는있었음,8,1,0,2017-09-18 15:43:00,관람객
1667,dmsg****,히든피겨스를 찾는 재미가 쏠쏠 결말을 알고나서야 과정을 이해할 수 있는 영화,8,1,0,2017-09-17 19:02:00,관람객
1668,3013****,나름 괜찮음 근데 마지막에 갑자기 후두두 다 죽음,7,1,0,2017-09-17 01:46:00,관람객
1669,썸머슬램(lc10****),"맨인다크처럼 오싹햇다.  패신져스, 아메리칸메이드, 겟아웃 / 현재 2017 탑3",10,1,0,2017-09-16 18:30:00,0
1670,륀(esta****),감독의 코미디언으로서 이력을 알면 더욱 즐길 수 있다.,7,1,0,2017-09-14 12:07:00,관람객
1671,j2yu****,나름 재밌지만!!아쉬운 소재.,8,1,0,2017-09-13 20:10:00,관람객
1672,key(rock****),다시 봐야 진짜가 보임. 경찰에게 면허증 제시 바로바로 합시다!,10,1,0,2017-09-13 02:55:00,0
1673,dbdn****,진짜 내용없던 영화 실망 엄청,4,1,0,2017-09-10 15:01:00,관람객
1674,신영선(llow****),재밋다재밌다 재미있다 재미지다,8,1,0,2017-09-10 11:51:00,관람객
1675,최은하(dbwj****),무섭고 재밌습니다 스릴넘쳐요,9,1,0,2017-09-09 16:49:00,관람객
1676,jmjl****,겟아웃~겟아웃~겟아웃~겟아웃~,9,1,0,2017-09-09 14:47:00,관람객
1677,hazel(hmju****),그야말로 소재가 다 한 영화,6,1,0,2017-09-08 14:11:00,관람객
1678,토병장(csha****),설정이 너무 ㅋㅋㅋ난 그냥그랬네,4,1,0,2017-09-08 09:43:00,관람객
1679,jgy3****,스릴감 넘치고 무서운 영화였습니다. 배우들의 연기도 좋아서 몰입도가 높았습니다. 호러스릴러추리 모든 장르가 섞여있는듯 합니다. 재밌어요. 놀래키는 부분도 많고 무엇보다 반전이 깜짝 놀라는 영화,8,1,0,2017-09-07 16:59:00,관람객
1680,제제언니(los0****),재미있습니당 ~~~ㅎ,8,1,0,2017-09-07 16:51:00,관람객
1681,alst****,가서팝콘엎고옴 무서움 깜짝놀라는 장면 많음 마지막에 극혐장면있음 그래도 통틀어봤을때 나쁘진않았음,9,1,0,2017-09-06 08:43:00,관람객
1682,백수연(ooo2****),사람이 무서웠다 먼저 본 친구가 곳곳에 복선 있다고 했는데 나중에 찾아보니 소름,9,1,0,2017-09-05 21:35:00,관람객
1683,진이뿌니(iopi****),흑인여자분 너무 무서워요,7,1,0,2017-09-05 00:42:00,관람객
1684,허난(loui****),노노노 노 가 아직도 기억에 남음  잼잇씀,9,1,0,2017-09-03 09:31:00,관람객
1685,칠공주(dc06****),엔딩이  너무  시시기대를 너무하구 봤네요,8,1,0,2017-09-03 09:20:00,관람객
1686,유재욱(wodn****),스포가 넘 많아서 기대는 안했지만 그래도 나름 무서운 장면은 무섭기도 한듯,8,1,0,2017-09-01 18:44:00,관람객
1687,freeman(marq****),나락으로 떨어지며 생생하게 화면을 통해 바라보며 소리지르던 장면은 중학교 가기 전까지 자주 꾸던 꿈이랑 완전 똑같네요. 뭔가에 갇혀서 아득한 어둠속으로 떨어지던  꿈..,8,1,0,2017-08-31 04:44:00,0
1688,chd4****,숨막히는 긴장감...,10,1,0,2017-08-30 18:23:00,0
1689,qweasdqwe(rjsg****),재미있었습니다겟아웃한번씩보세요,5,1,0,2017-08-30 14:58:00,관람객
1690,망구망구(babo****),핵 꿀잼 대재밋우용 꿀꿀,9,1,0,2017-08-29 21:44:00,관람객
1691,dufu****,생각할게 참 많은 영화였다. 영생의 가능성인간을 수단으로 삼는 백인들의 부조리함,9,1,0,2017-08-29 21:15:00,관람객
1692,순한남자(tkfk****),하 ㅋ 오랜만에 재밌는 스릴러 영화를 봤네요 평점이 높은 이유가 있군요 ㅎ,10,1,0,2017-08-29 03:28:00,0
1693,DesignKC(rwa0****),재밌어요ㅎ재밌어요ㅎ,8,1,0,2017-08-29 00:33:00,관람객
1694,보리(fkdh****),으윽...너뮤무섭ㅡ ㅡ;;; 정보없이가서 보구 깜놀ㅠ,7,1,0,2017-08-28 21:18:00,관람객
1695,gran****,아무정보없이 영화를 본게 신의 한수ㅋㅋ 다시 한번 보면 캐치할 수 있는 장면이 굉장히 많을 듯!!,9,1,0,2017-08-28 17:27:00,0
1696,kein****,이런느낌은 처음받아본다,10,1,0,2017-08-28 14:58:00,0
1697,이름(ralp****),생각보다는 재미있었지만 구성이 알찬 영화는 아닌듯.,8,1,0,2017-08-28 13:05:00,관람객
1698,소(ssjl****),키의 시도는 신선했다. 근데 깜짝 놀라면서 웃겼음,8,1,0,2017-08-28 12:47:00,관람객
1699,북극이끼(yjhj****),어찌나무서운지 확잠이깬다,8,1,0,2017-08-28 09:04:00,관람객
1700,sol_****,스릴러와 공포가 있는 영화,7,1,0,2017-08-27 22:43:00,관람객
1701,김재하(jaeh****),재밌엇어요. 추천해요 ^^~~,7,1,0,2017-08-27 20:08:00,관람객
1702,최진수(wlsd****),너무 기대를 하고 봐서 그런가 생각보다는 별로...,7,1,0,2017-08-27 15:21:00,관람객
1703,가로폭(inlo****),재미있어요 한번 보세요~,9,1,0,2017-08-27 02:30:00,관람객
1704,솔희(dhkf****),넘나 무서웠지만 완주해버리긔!,9,1,0,2017-08-25 23:44:00,관람객
1705,수잉(ppan****),알게된 숨은 의미에 별다른 깊이는 없었으니..,6,1,0,2017-08-25 20:51:00,관람객
1706,별헤는밤(hkb9****),무서웠습니다 잔인한 장면은 그닥 나오진 않았지만,8,1,0,2017-08-25 20:36:00,관람객
1707,참깨두유(dlau****),너무나 재밌는용화입니다,7,1,0,2017-08-25 17:26:00,관람객
1708,푸른달(sksw****),신선한 소재라 좋았고 재미있었어요,9,1,0,2017-08-25 12:35:00,관람객
1709,Limonk(air1****),"충격이다 연출, 연기력, 음악 모두 최고다. 감독 대단하다",10,1,0,2017-08-25 11:45:00,0
1710,rlag****,반전이 있는영화 대박!,8,1,0,2017-08-24 22:58:00,관람객
1711,은박지(dmsw****),걍 그냑그냥그냥 그랬또,7,1,0,2017-08-24 19:44:00,관람객
1712,ghgu****,반전!! 너무 재밌었어요 추천합니당,9,1,0,2017-08-24 17:29:00,관람객
1713,SweetLee(lbi1****),이래서 친구를 잘 둬야함~ 대박이었음,10,1,0,2017-08-24 17:09:00,0
