,nickname,text,score,like,dislike,time,watch_movie
1943,스윗냇(babo****),"인종차별이라는 정치적이고 사회적인 이슈를 '정체성'이라는 개인적 영역으로 끌고와 많은 이들의 공감을 이끌어낸다. 스스로 한계짓는 나, 내가 규정하는 나는 어떤 모습인가? 어디에도 속하지 않는 것처럼 보...",9,1,0,2019-03-06 00:24:00,0
1944,코알라(lude****),인생 최고의 영화..이루말할수없는 가똥,10,1,0,2019-03-05 23:56:00,관람객
1945,ghks****,총과 칼없이도 깊숙히 파고드는 편견. 그리고 그걸 깨부수는 아름다움이란...(핫),10,1,0,2019-03-05 17:27:00,0
1946,꼬끼오멍멍어흥냐옹(cano****),좋은 영화가 나왔다...,10,1,0,2019-03-05 14:35:00,0
1947,eyes****,기대없이 본 영화인데 오랜만에 인생영화 만났습니다,10,1,0,2019-03-05 06:09:00,0
1948,나무(7444****),너무너무만족했던 영화 진짜ㅜㅠ 맨마지막 감동적이라서 울뻔했는데 마지막ㄷㄷ진짜 놀라서 멈췄다ㅠㅜㅠ,10,1,0,2019-03-05 04:01:00,0
1949,FOMAN(fo_m****),연출에 다시한번 박수를 보냅니다,10,1,0,2019-03-05 03:55:00,0
1950,카잔차키스(raqu****),규모 중심의 헐리웃 영화 같지 않은 절제된 연출에 한 번 놀라고 흑인 차별을 다룬 영화임에도 분노하지 않고 웃으며 볼 수 있다는 점에서 또 한번 놀랐습니다,10,1,0,2019-03-05 01:52:00,0
1951,제인(arac****),제가 영화를 봐서 다행이에요. 못봤으면 어쩔뻔....,10,1,0,2019-03-05 01:42:00,0
1952,이오리(iory****),10점아닌 100점최근 본 영화 중 최고 였다.세상은 먼저 다가갈 용기가 없어서 외로운 사람들로 넘쳐나는것이다. 캬~~,10,1,0,2019-03-05 01:15:00,0
1953,정선아(soar****),그시대 인종차별을 우리는 알고있었다. 잘못된것이라는걸 알면서도 우리는 변하지않았다. 지금도 여기에는 차별이 존재한다. 영화안에서라도 조금이라도 변화된 모습에 감동.,10,1,0,2019-03-05 01:11:00,0
1954,upsj****,정말 멋지고 흐뭇해지는 영화.,10,1,0,2019-03-05 01:09:00,0
1955,하경빠(wisw****),편안한 영화. 재밌다 흥미롭다,10,1,0,2019-03-05 00:40:00,0
1956,쎈보스(kima****),"잘 만든 영화,  잘만든 영화,  사람이 잘 만든 영화,   좋다.",9,1,0,2019-03-05 00:37:00,0
1957,나이샷(gato****),이토록 진부하고 강렬한 주제의식에서 보여줄 수 있는 거의 모든 울림과 행복감.,8,1,0,2019-03-05 00:34:00,0
1958,쿵(gmmm****),감동의눈물 주르륵 주르륵 이런 영화 많이 보고싶어요,10,1,0,2019-03-05 00:29:00,관람객
1959,pykw****,이런 영화를 찾아서 직접보고 평을 써주신 모든 분들 너무 감사드립니다. 덕분에 제가 이런 영화를 볼 수 있었습니다.,10,1,0,2019-03-05 00:17:00,0
1960,허지희(jihe****),잔잔함이 끝까지 기억에 남는 영화가 될듯합니다.뻔하지만 뻔하속에 감동이 있네욤꼭보세요,10,1,0,2019-03-05 00:14:00,관람객
1961,전현정(jhj2****),이렇게 멋진영화를 오늘봤습니다~,10,1,0,2019-03-05 00:05:00,0
1962,우물(dong****),구구절절 얘기하지 않아도 더 많이 알고 느낄 수 있다는 것을 보여주는 영화,10,1,0,2019-03-04 23:59:00,0
1963,보미땅(bomi****),정말 최고의영화!!!,10,1,0,2019-03-04 23:33:00,0
1964,sasa****,제 자식한테 보여주고싶은 영화입니다.,10,1,0,2019-03-04 23:33:00,0
1965,jpsu****,느므~ 재밌네요 간만에 아빠 미소짓게 만드는 엔딩 이였습니다,10,1,0,2019-03-04 23:17:00,0
1966,myhs****,좋은영향력..올바른우정..기대보다 좋았던 시간..,10,1,0,2019-03-04 22:51:00,관람객
1967,KIM(awlf****),잔잔한 영화임  큰 반전이나 억지 감동이 없어서 오히려 좋았습니다,9,1,0,2019-03-04 22:35:00,0
1968,도율마마(love****),잔잔하게 다가온 두사람의 우정도 너무 좋고 평범한 대화에서 나오는 재미가 쏠쏠하고 두 캐릭터의 아이같은 모습과 정말 좋은 음악도 함께여서 모든게 너무 좋았어요 전 잔잔한데 지루할 틈도 없는 마음에 쏙 다가오는 그런 ...,10,1,0,2019-03-04 22:15:00,0
1969,Kgb(798t****),좋은 영화네요. 생각할거리를 많이 줍니다. 후반부에 마무리도 참 좋습니다.,10,1,0,2019-03-04 22:13:00,0
1970,싸비(limp****),영화를 넘어 인생이다.. 훌륭함,10,1,0,2019-03-04 22:06:00,0
1971,비공개(beli****),내가 평론가는 아니라서 표현은 못하지만 재미있었다,10,1,0,2019-03-04 22:02:00,0
1972,안나(thdh****),시대상을 잘보여주는 영화. 지금도 보이지 않는 곳에서 여러 형태로 차별받는 사람들에게 보여주고 싶은 영화.,9,1,0,2019-03-04 21:53:00,관람객
1973,방민영(rave****),스포가 될까봐 다른 말은 안 하겠습니다. 여러 가지 생각을 하게 만드는 오랜만에 보는 참 된 영화네요. 명작이라고밖에 말 못 하겠습니다. 꼭 보세요. 강추!,10,1,0,2019-03-04 21:26:00,0
1974,김유리(yuri****),자연스럽고 유쾌하게 평등을 가르쳐준 영화.  정말 좋은 영화에요,10,1,0,2019-03-04 21:13:00,관람객
1975,김수희(shcl****),혼자 보고 왔는데 넘 마음이 따뜻해지는 것 ..,10,1,0,2019-03-04 21:12:00,0
1976,Solecita(sole****),"사회적 문화적 직업적 그리고 인간적으로 결국은 나는 누구인가, 에 대한 질문이 담긴 영화.  보는 내내 내가 가지고있는 관념과 편견들을 계속 마주하게 되는 영화, 하지만 불편함이 아닌 따뜻함으로 끝난 영화",10,1,0,2019-03-04 21:11:00,0
1977,오미정(luvo****),시간가는줄 모르고 빠져서 봤네요~,10,1,0,2019-03-04 20:45:00,0
1978,april21(yuse****),작품상 받을만한 대단한 영화. 셜리가 경찰서 유치장에 갇혔을때 로버트케네디(바비)에게 전화했다니 wow~,10,1,0,2019-03-04 19:45:00,0
1979,김은지(athe****),너무좋은영화예요~편견과 품격에대한생각을하게하는 영화,10,1,0,2019-03-04 19:43:00,관람객
1980,HE(rlag****),그린북이 뭔지 알 수 있고 그 안에 담겨진 소수자들의 삶을 엿볼 수 있어서 좋았습니다. 가볍다가 무겁다가 속도와 진지함을 잘 컨드롤해서 재미와 감동까지 얻을 수 있습니다.!!완전 추천!!,10,1,0,2019-03-04 19:34:00,0
1981,김한솔(jgsc****),너무 감동적이고 잔잔한 힐링과 재미가 있었다,10,1,0,2019-03-04 19:28:00,관람객
1982,울티마(danz****),"나는 평생을 그런 취급을 받았는데 당신은 어찌 하루를 못 참습니까?.. 충분히 백인 답지도 흑인 답지도 남자 답지도 않으면, 그럼 난 뭐죠? 그린북은 당시 흑인이 안전하게(차별 받지 않고) 갈 수 있는 장소를 써놓은...",8,1,0,2019-03-04 19:02:00,0
1983,qwpo****,KFC치킨먹고싶당ㅎㅎ,9,1,0,2019-03-04 18:44:00,관람객
1984,사뿐사뿐(jjsj****),혼자  개봉관에서  보고 엄마모시고   한번더  보고 왔어요^^,10,1,0,2019-03-04 18:37:00,관람객
1985,clie****,based on true  story 가 아니고 inspired by true story  입니다,8,1,0,2019-03-04 18:23:00,0
1986,소머즈(cosm****),정말 영화 잘 만들어졌네요감동적입니다멋진영화 짱 짱,10,1,0,2019-03-04 18:18:00,0
1987,김혜지(ent1****),마음이 찡...좋은 영화,10,1,0,2019-03-04 18:12:00,0
1988,레드스페셜(hisk****),벅찬 감동과 여운을 가득 얻었던 작품입니다. 그리고 사랑하는 그녀와 함께 감상하는 마지막 영화가 되지 않기를 진심을 담아 기원합니다.,10,1,0,2019-03-04 17:03:00,관람객
1989,쇼우(goor****),진짜 오랜만에 사람냄새나는 영화 한편 잘본느낌이네,10,1,0,2019-03-04 16:57:00,0
1990,열정(9906****),시사하는 바가 크면서도 1분도 지루하지 않은 웰메이드뮤비!,10,1,0,2019-03-04 16:20:00,관람객
1991,91_10(sinj****),"켄터키 프라이드 치킨, 이보다 매력적이게 등장시킨 영화가 있을까",10,1,0,2019-03-04 16:01:00,관람객
1992,han4****,자신만의 신념을 지키며 사는 것의 위엄을 느꼈다...너무나 할링됐던 영화 :),10,1,0,2019-03-04 15:45:00,관람객
1993,책방주인하고파(julz****),메리크리스마스 같은 영화 :),9,1,0,2019-03-04 15:26:00,관람객
1994,우쉐이(7rhd****),그냥 말 필요없이 최고다,10,1,0,2019-03-04 15:15:00,0
1995,철원(eett****),많은걸 느낄 수 있는 영화였습니다.,8,1,0,2019-03-04 14:36:00,관람객
1996,러블리즈 응원합니다(maum****),내게 품위의 가치를 알게 해 준 훈훈한 로드무비!,10,1,0,2019-03-04 14:23:00,0
1997,지구별소풍(grac****),이런 영화가 많은 상영관에 걸리지 못한게 아쉽습니다. 사람의 마음을 울린다는 예술의 가치조차 선입견에 사로잡힌 사람을 바꾸는데는 시간이 꽤 걸린다는것을 보며 많은 생각을 했습니다. 그런 시대였기에 두 주인공의 우정은...,10,1,0,2019-03-04 14:10:00,0
1998,Beatrice(lulu****),"보는 동안 재미있고, 보고 나서 여운있는!",9,1,0,2019-03-04 13:10:00,관람객
1999,현우혁(woo9****),오랜만에 좋은영화를 돈아깝지 않게 본거 같아요,10,1,0,2019-03-04 13:06:00,0
2000,무법인생(bles****),편견과 차별 속에서도 허를 찌르는 위트!,8,1,0,2019-03-04 13:03:00,0
2001,동영아빠(nbin****),진정한 용기란 무엇인가? 이러한 노력이 변화를 이끌어냈다,10,1,0,2019-03-04 12:53:00,0
2002,닐스(reme****),이런게 바로 캐스팅 이런게 바로 연출 이런게 바로 영화,8,1,0,2019-03-04 12:35:00,0
2003,5pips(shh1****),반지의 제왕 아라곤이 이탈리안 기도였다니ㅎㅎ 연기 진짜ㅎㅎ,10,1,0,2019-03-04 10:15:00,0
2004,레브톰다필베톰(kill****),아카데미 작품상을 받았는데도 상영관이 이렇게 없을 수 있나요?,10,1,0,2019-03-04 09:36:00,0
2005,나쵸(ccm8****),오랜만에 10점짜리 영화네요. 정말 좋은 영화였습니다. 비고모텐슨 연기 좋았어요.,10,1,0,2019-03-04 09:23:00,0
2006,열심(yoon****),긴말안한다 인생영화다,10,1,0,2019-03-04 08:56:00,0
2007,heyu****,가능한한 많은 사람들이 봤으면 하는 영화.,9,1,0,2019-03-04 08:42:00,관람객
2008,a109****,물론 참 좋은영화다.근데 문제는 이런영화나 드라마를 많이 봐서 그런가 새롭진 않았다.다만 배우들 연기 연출이 참 좋았는게 인상적이다.,8,1,0,2019-03-04 07:54:00,0
2009,ehfl****,지루하지않고 잘 봤습니다. 가슴아프기도하구요. 인종차별은 사라져야합니다.,10,1,0,2019-03-04 06:14:00,0
2010,아론램지(jura****),웃기지만 우습지는 않다,10,1,0,2019-03-04 03:06:00,0
2011,솔라미(kmun****),대단한 사건이 일어나지도 않고 지루할수도 있는 이야기를 유쾌하게 잘 풀어낸 영화네요.,9,1,0,2019-03-04 02:08:00,관람객
2012,사자후(k641****),다르다는 것과 틀리다는 것에 대해 생각해보는 영화,10,1,0,2019-03-04 01:56:00,0
2013,호랑이맘(kseo****),인간의 존엄성에 대해 생각하게 만드는 영화.,10,1,0,2019-03-04 01:48:00,0
2014,개미(jink****),"마지막 공연 전 레스토랑에서의 흘러가는 대사 ""당케쇤""에 혼자 빵터짐ㅎㅎ",10,1,0,2019-03-04 01:33:00,0
2015,갓갓이(1111****),스릴러가 아닌데도130분 내내 지루함없이 재밌다!,8,1,0,2019-03-04 01:27:00,0
2016,ㅇㅇ2(dlgp****),꼭봐야하는영화입니다:),10,1,0,2019-03-04 01:15:00,관람객
2017,노틀담대학생(notl****),점점 이해해가는 서로의 닮아가는 모습이 보기 좋았다,10,1,0,2019-03-04 00:53:00,0
2018,망태기(ohfi****),두번봤다!! 켄터키 후라이드치킨 먹을때랑 흑인 식당에서 피아노칠때가 진짜 행복해 보이는....,10,1,0,2019-03-04 00:51:00,0
2019,wowj****,"이런 영화를 만들어내는 감독과 배우들에게 감사하고, 영화를 이해하고 느낄 수 있는 내 자신에게도 감사하다",10,1,0,2019-03-04 00:48:00,0
2020,이미란(lml2****),영화가 끝날 무렵 나도 모르는 사이에 눈이 이미 젖어 있었음. 격한 감동 대신 조금씩 스며드는 이 따뜻함을 꽤 오래 기억할 수 있을 듯.,10,1,0,2019-03-04 00:44:00,0
2021,폴 포그바(gnwl****),후라이드 치킨이 아주 땡기는구만,10,1,0,2019-03-04 00:29:00,0
2022,문아름(danm****),띵작감명깊게 봤습니다,10,1,0,2019-03-04 00:27:00,관람객
2023,사랑수(2476****),"자극적인 영화에 너무 물들어 있지 않나싶을때, 이런 영화 정말 추천드려요. 여운도 오래남고  마음까지 따뜻해지는 ... 관람 후 나올때 좋은 기분으로 나올 수 있을거에요",10,1,0,2019-03-04 00:18:00,0
2024,dkse****,"영화를 보는 중에 문득 , 내가 부족해서 이 영화의 가치를 다 파악하지 못하는 기분도 들었다",10,1,0,2019-03-04 00:01:00,0
2025,MIMI(eley****),우리나라도 이런 영화 좀 만들어봐라..,10,1,0,2019-03-04 00:00:00,0
2026,pelb****,최고의 영화다. 부럽다 헐리우드,10,1,0,2019-03-03 23:58:00,관람객
2027,구리구리 똥배구리(terr****),위대한 여정을 함께한기분....☆,10,1,0,2019-03-03 23:56:00,0
2028,syarala(jswg****),제 인생 영화될거같아요다시 한번 보러가려고 합니다,10,1,0,2019-03-03 23:52:00,0
2029,soeun(dude****),자극적인 부분 없이 너무 감동적이였어요,10,1,0,2019-03-03 23:50:00,0
2030,Goblin(frin****),"멘탈 정화가 필요한 요즘, 꼭 필요한 영화",10,1,0,2019-03-03 23:26:00,0
2031,윽(fltk****),인생 영화가 되어버렸습니다. 앞으로 이런 영화가 우리 나라에도 많이 나왔으면 좋겠어요.,10,1,0,2019-03-03 23:07:00,관람객
2032,빙자옥질(chri****),비고 모텐슨 먹방이 하정우 뺨침..! 반지의제왕에서 보던 느낌과 너무 달라서 놀랐다. 이런 역할도 잘 어울리시는 구나. 팔색조 배우 ..!!,8,1,0,2019-03-03 23:01:00,0
2033,kbka****,한점 군더더기 없이 잘 짜여진 훌륭한 작품이었다. 절제된 표현도 아~주 좋았다. 62년도에 빠져 살다온 느낌이었다. 함께 한 음악까지 귀를 호강시켜 주었다. 참 오랜만에 맘에 쏙든 영화를 보았다.,10,1,0,2019-03-03 21:45:00,관람객
2034,zero(ego8****),슬픈역사...슬픈 편견...,10,1,0,2019-03-03 21:41:00,0
2035,trav****,"좋네요 , 재밌습니다.",8,1,0,2019-03-03 21:31:00,0
2036,몽몽미미(alle****),더 많은 사람들이 봤으면 좋겠습니다!,10,1,0,2019-03-03 21:28:00,관람객
2037,조정민(code****),"음악, 유머, 메시지, 연기 모두 좋은 영화였습니다.",10,1,0,2019-03-03 21:14:00,관람객
2038,현수(twin****),버스 시간 때문에 보지 못했지만 가족들이 너무 좋은 영화였답니다 나중에라도 꼭 보고싶습니다 평점은 가족들을 대신해서 남깁니다,10,1,0,2019-03-03 21:00:00,관람객
2039,whit****,시대상을 잘표현한 영화! 단지 상영관이 적어서 아쉬웠어요ㅠㅠ 많은 분들이 보면 좋을 영화,10,1,0,2019-03-03 20:40:00,관람객
2040,mays****,"잔잔하지만 여러 생각을 하게 하는 영화인 것 같습니다. 처음에는 캐릭터나 명확하게 대비되는 두 인물이 점차 서로를 닮아갑니다. 사회 속의 개인이 느껴지는 무력감도 맛볼 수 있었고, 소소한 일상이 소중한 것임을 다시 ...",9,1,0,2019-03-03 20:34:00,0
2041,강연주(dusw****),흥미는 안 생겼는데 그냥 심심해서 보러갔다가 많은 생각이 들게 했고 따듯한 감동을 받게 한 영화를 보게 된 거 같아서 기분이 좋았다 생각없이 보러갔다가 힐링을 받은 거 같아 꼭 추천하고 싶다,10,1,0,2019-03-03 19:53:00,0
2042,koky****,울컥하게만드는울림이큰영화였습니다,10,1,0,2019-03-03 19:51:00,관람객
2043,mang****,슬플수 있는 이야기를 아주 개운하고 빛나게 풀어내는 마법같은 영화,10,1,0,2019-03-03 19:46:00,0
2044,저스틴비버(jonh****),더할 나위 없이 딱 좋지않았나..인간애와 평화가 담겨있네요,10,1,0,2019-03-03 19:40:00,0
2045,Park(jisu****),정말 완벽한 영화... 마이 여자친구 삐는 '요즘 흥행하는 영화보다 홍보는 덜 돼서 그렇지 정말 마음에 와닿았다' 고 함..,10,1,0,2019-03-03 19:28:00,0
2046,DDOLLandMIOGY(rnaj****),뭉클 웃음뽀짝! 브로맨스케미 완전 굿굿,10,1,0,2019-03-03 19:28:00,0
2047,또리(jjpa****),돈셜리박사가 스타웨이로 연주한 이마트곡이 아직도 귀에 맴도네요,10,1,0,2019-03-03 19:21:00,0
2048,abc1****,"연기도 내용도 좋았구, 무겁지 않게 풀어나가는 영화라서 더 재밌게 잘 봤습니다~!배우들도 너무 멋있었어요꼭 보세요~",10,1,0,2019-03-03 19:17:00,관람객
2049,달령(gpfu****),슬픈 눈빛에 나도 그와 같이 눈가가 촉촉해졌다.,10,1,0,2019-03-03 19:17:00,관람객
2050,ruru****,겟아웃을 젠틀하고 유쾌하게 만든것같은 재미난 영화,10,1,0,2019-03-03 19:05:00,관람객
2051,ruru****,겟아웃을 젠틀하고 유쾌하게 만든것같은 재미난 영화,10,1,0,2019-03-03 19:05:00,관람객
2052,둥이아빠(dr0s****),맘이 따뜻해지는 영화네요초등학교 다니는 아이들부터 저희 어머니까지 다들 만족하게하고 생각하게하는 영화입니다.강추~~아이들과 최근 앵무새죽이기를 읽고 본 영화라서 그런지 아이들이 잘 이해하는거 같았어요.,9,1,0,2019-03-03 18:50:00,관람객
